entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
INSTITUTO DE DESARROLLO URBANO,899999081,Distrito Capital de Bogotá,Bogotá,Territorial,Descentralizada,CO1.REQ.1266773,IDU-ID-SGGC-PSP-371-DTM-2020,701946188,CO1.BDOS.1228624,Prestación de Servicios Profesionales y/o apoyo a la gestión,"Prestar servicios profesionales para apoyar la gestión de los contratos
supervisados por la Dirección Técnica de Mantenimiento y los procesos
de selección del área.",Presentación de oferta,2020-05-14T00:00:00.000,2020-05-14T00:00:00.000,,,,,2020-05-14T00:00:00.000,55275000,Contratación directa,Servicios profesionales y apoyo a la gestión,225,día(s),,,,No Aplica,CONTRATOS DE PRESTACIÓN DE SERVICIOS Y/O APOYO A LA GESTIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81102202,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1244934,701946188,Presentación de oferta
Fondo Mixto de Promoción Cinematográfica 'Proimágenes Colombia',8300465824,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.5376724,AS1582,717473086,CO1.BDOS.5259624,Prestar servicios como tutor para el desarrollo de los procesos de formación que hacen parte de  La Regional; Clínica de Proyectos  en Arauca.,"Prestar servicios como tutor para el desarrollo de los procesos de
formación que hacen parte de  La Regional, Clínica de Proyectos  en
Arauca.",Presentación de oferta,2023-12-03T00:00:00.000,2023-12-03T00:00:00.000,,,,,2023-12-03T00:00:00.000,3000000,Contratación régimen especial,Regla aplicable,2,Mes(es),,,,Bogotá,Dirección Administrativa y Financiera,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101600,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5273107,717473086,Presentación de oferta
GOBIERNO DEPARTAMENTAL,8001136727,Tolima,No Definido,Territorial,Centralizada,CO1.REQ.3640251,CD-2022-PS-4476,702192410,CO1.BDOS.3546354,PRESTACION DE SERVICIOS,"PRESTAR POR SUS PROPIOS MEDIOS, CON PLENA AUTONOMÍA SUS 
SERVICIOS PROFESIONALES EN EL MARCO DEL PROYECTO  CONSTRUCCIÓN, ADECUACIÓN, MEJORAMIENTO Y DOTACIÓN DE INFRAESTRUCTURA EDUCATIVA DEL DEPARTAMENTO DEL TOLIMA",Presentación de oferta,2022-11-21T00:00:00.000,2022-11-21T00:00:00.000,,,,,2022-11-21T00:00:00.000,4440000,Contratación directa,Servicios profesionales y apoyo a la gestión,37,día(s),,,,Ibagué,SECRETARIA DE EDUCACION Y CULTURA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3552443,702192410,Presentación de oferta
INSTITUCION EDUCATIVA DEPARTAMENTAL ALFONSO PABON PABON,8999997039,Cundinamarca,Fosca,Nacional,Centralizada,CO1.REQ.5018697,008 - 2023,719117145,CO1.BDOS.4906630,SUMINISTRO ELEMENTOS DE ASEO,"ADQUISICIÓN DE ELEMENTOS DE ASEO PARA LAS  DIFERENTES SEDES DE LA INSTITUCIÓN EDUCATIVA 
DEPARTAMENTAL ALFONSO PABON PABON DE FOSCA  CUND. ",Presentación de oferta,2023-09-05T00:00:00.000,2023-09-05T00:00:00.000,,,,,2023-09-05T00:00:00.000,3619065,Contratación régimen especial,Regla aplicable,8,día(s),,,,Fosca,RECTORIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.47131700,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4917619,719117145,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL LUIS ANTONIO MOJICA DE NATAGA,813011465,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.5582115,043-24,704854165,CO1.BDOS.5465304,SUMINISTRO DE MEDICAMENTOS PARA EL SERVICIO FARMACÉUTICO QUE GARANTICEN LA ENTREGA OPORTUNA A USUARIOS AFILIADOS Y BENEFICIARIOS DE LOS DIFERENTES REGÍMENES DE SEGURIDAD SOCIAL EN SALUD ATENDIDOS EN L,SUMINISTRO DE MEDICAMENTOS PARA EL SERVICIO FARMACÉUTICO QUE GARANTICEN LA ENTREGA OPORTUNA A USUARIOS AFILIADOS Y BENEFICIARIOS DE LOS DIFERENTES REGÍMENES DE SEGURIDAD SOCIAL EN SALUD ATENDIDOS EN LA E.S.E. HOSPITAL LUIS ANTONIO MOJICA DE NÁTAGA (H).,Presentación de oferta,2024-01-20T00:00:00.000,2024-01-20T00:00:00.000,,,,,2024-01-20T00:00:00.000,70000000,Contratación régimen especial,Decreto 092 de 2017,113,día(s),,,,Nátaga,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121902,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5474708,704854165,Presentación de oferta
Superintendencia de Transporte**,800170433,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2701592,253-2022,701064065,CO1.BDOS.2626798,Prestación de servicios profesionales,"Prestar servicios profesionales para apoyar el trámite, revisión e instrucción de las actuaciones administrativas adelantadas por la Dirección de Investigaciones de Puertos, durante la vigencia 2022, con la finalidad de contribuir con el fortalecimiento de la supervisión de la Superintendencia de Transporte.",Presentación de oferta,2022-01-20T00:00:00.000,2022-01-20T00:00:00.000,,,,,2022-01-20T00:00:00.000,36029175,Contratación directa,Servicios profesionales y apoyo a la gestión,341,día(s),,,,No Aplica,SUPERTRANSPORTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111607,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2628388,701064065,Presentación de oferta
E.S.E  HOSPITAL SAN JORGE DE CALIMA EL DARIEN,890312380,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6655223,2024-182,701180085,CO1.BDOS.6528482,PRESTACIÓN DE SERVICIOS PROFESIONALES EN APOYO AL FORTALECIMIENTO DEL PROCESO DE CONCILIACIÓN DE APORTES PATRONALES Y PASIVOS PENSIONALES DE LA ESE HOSPITAL SAN JORGE.,PRESTACIÓN DE SERVICIOS PROFESIONALES EN APOYO AL FORTALECIMIENTO DEL PROCESO DE CONCILIACIÓN DE APORTES PATRONALES Y PASIVOS PENSIONALES DE LA ESE HOSPITAL SAN JORGE.,Presentación de oferta,2024-08-13T00:00:00.000,2024-08-13T00:00:00.000,,,,,2024-08-13T00:00:00.000,7400000,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),,,,Calima,OFICINA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6538803,701180085,Presentación de oferta
SENA REGIONAL ANTIOQUIA Grupo Administrativo Intercentros Medellin,899999034,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.4710230,MC-ANT-CTMA-05-9204-103-2023,704162973,CO1.BDOS.4599794,5_9204_432 Contratar el servicio de transporte para los aprendices del Centro de Tecnología de la Manufactura Avanzada.,5_9204_432 Contratar el servicio de transporte para los aprendices del Centro de Tecnología de la Manufactura Avanzada.,Presentación de oferta,2023-06-23T00:00:00.000,2023-06-23T00:00:00.000,,,,,2023-06-23T00:00:00.000,15000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,5,Mes(es),2023-06-28T00:00:00.000,2023-06-28T00:00:00.000,2023-06-28T00:00:00.000,No Aplica,COMPRADOR CTMA,0,0,6,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1692476,702180175,Antioquia,Medellín,,15000000,Angélica María Oviedo Vargas,COOPERATIVA DE TRANSPORTES ESPECIALES,No Definido,V1.78111803,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4622647,704162973,Presentación de oferta
MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,830115395,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.5375212,IPMC 021-2023,700209018,CO1.BDOS.5254472,CONTRATAR EL SUMINISTRO; MANTENIMIENTO Y RECARGA DE EXTINTORES PARA EL MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,"CONTRATAR EL SUMINISTRO, MANTENIMIENTO Y RECARGA DE EXTINTORES PARA EL MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE.",Presentación de oferta,2023-12-04T00:00:00.000,2023-12-04T00:00:00.000,,,,,2023-12-04T00:00:00.000,8778695,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,15,día(s),2023-12-11T00:00:00.000,2023-12-11T00:00:00.000,2023-12-11T00:00:00.000,No Aplica,CONTRATOS,0,0,20,0,7,0,0,7,0,Seleccionado,70,Si,CO1.AWD.1801451,704395250,Caldas,Manizales,2023-12-15T00:00:00.000,4336000,LUZ ANGELICA SIERRA BELTRAN,Extintores Eje Cafetero,No Definido,V1.46191601,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5275185,700209018,Adjudicado
ALCALDIA DISTRITO DE RIOHACHA,892115007,La Guajira,Riohacha,Territorial,Centralizada,CO1.REQ.2369225,IMC-033-2021,702424037,CO1.BDOS.2303442,CONTRATAR UN OPERADOR LOGISTICO QUE PRESTE LOS SERVICIOS PARA LA REALIZACION DE LAS DIFERENTES ACTIVIDADES A CARGO DE LA SECRETARÍA DE EDUCACIÓN DISTRITAL DE RIOHACHA,"CONTRATAR UN OPERADOR LOGISTICO QUE PRESTE LOS SERVICIOS PARA LA
REALIZACION DE LAS DIFERENTES ACTIVIDADES A CARGO DE LA SECRETARÍA
DE EDUCACIÓN DISTRITAL DE RIOHACHA",Presentación de oferta,2021-10-11T00:00:00.000,2021-10-11T00:00:00.000,,,,,2021-10-11T00:00:00.000,44955653,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,0,día(s),2021-10-12T00:00:00.000,2021-10-12T00:00:00.000,2021-10-12T00:00:00.000,Riohacha,Secretaria De Educación DISTRITO DE RIOHACHA,0,0,16,0,6,0,0,6,0,Seleccionado,70,Si,CO1.AWD.1145170,708564646,No Definido,No Definido,2021-10-20T00:00:00.000,35979933,GENARO DAVID REDONDO CHOLES,GRUPO ASESOR DE GESTION Y SERVICIOS SAS,No Definido,V1.90111600,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2308163,702424037,Adjudicado
SENA DISTRITO CAPITAL GRUPO DE APOYO ADMINISTRATIVO - CGI,899999034,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.2584821,PSP-DC-CICG-025-2022,704160282,CO1.BDOS.2511121,Prestación de servicios profesionales de carácter temporal como apoyo en el seguimiento y gestión de la infraestructura tecnológica del Centro para la Industria de la Comunicación Gráfica,Prestación de servicios profesionales de carácter temporal como apoyo en el seguimiento y gestión de la infraestructura tecnológica del Centro para la Industria de la Comunicación Gráfica,Fase de ofertas,2022-01-11T00:00:00.000,2022-01-11T00:00:00.000,,,,,2022-01-11T00:00:00.000,34100000,Contratación directa,Servicios profesionales y apoyo a la gestión,330,día(s),,,,No Aplica,CENTRO PARA LA INDUSTRIA  Y COMUNICACIÓN  GRÁFICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2524088,704160282,Fase de ofertas
ESE HOSPITAL CRISTIAN MORENO,824000426,Cesar,Curumaní,Territorial,Centralizada,CO1.REQ.10224604,CRE-156 DE 2026,702126103,CO1.BDOS.10055706,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA LA ACTUALIZACIÓN  IMPLEMENTACIÓN Y EVALUACIÓN DEL SISTEMA DE GESTIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO  SEGÚN EL DECRETO 1072/15 Y LA RESOLUCIÓN 312,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA LA ACTUALIZACIÓN  IMPLEMENTACIÓN Y EVALUACIÓN DEL SISTEMA DE GESTIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO  SEGÚN EL DECRETO 1072/15 Y LA RESOLUCIÓN 312 DE 2019  PARA LA E.S.E. HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLRES,Presentación de oferta,2026-03-01T00:00:00.000,2026-03-01T00:00:00.000,,,,,2026-03-01T00:00:00.000,6000000,Contratación régimen especial,Decreto 092 de 2017,81,día(s),,,,Curumaní,Unidad de Contratación - Oficina de Contratación,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10081906,702126103,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL DE JUAN DE ACOSTA,802003414,Atlántico,Juan De Acosta,Territorial,Centralizada,CO1.REQ.6004637,PRESTACION DE SERVICIO No 054 DE 2024,719894362,CO1.BDOS.5886834,PRESTACION DE SERVICIO A LA GESTION A LA ESE HOSPITAL DE JUAN DE ACOSTA EN CONDICION DE CONDUCTOR DE LOS VEHICULOS QUE HACEN PARTE DEL PARQUE AUTOMOTOR DE LA ESE,PRESTACION DE SERVICIO A LA GESTION A LA ESE HOSPITAL DE JUAN DE ACOSTA EN CONDICION DE CONDUCTOR DE LOS VEHICULOS QUE HACEN PARTE DEL PARQUE AUTOMOTOR DE LA ESE,Presentación de oferta,2024-03-23T00:00:00.000,2024-03-23T00:00:00.000,,,,,2024-03-23T00:00:00.000,4500000,Contratación régimen especial,Regla aplicable,3,Mes(es),,,,Juan De Acosta,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5893511,719894362,Presentación de oferta
EMPRESA COLOMBIANA DE PETROLEOS,899999068,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1971670,CONTRATO 3039242 - ODB 2420988,709072474,CO1.BDOS.1918353,COMPRA DE EMULSION ASFALTICA PARA ECOPETROL S.A.,COMPRA DE EMULSION ASFALTICA PARA ECOPETROL S.A.,Presentación de oferta,2021-04-15T00:00:00.000,2021-04-15T00:00:00.000,,,,,2021-04-15T00:00:00.000,96860500,Contratación régimen especial,Regla aplicable,5,día(s),,,,Bogotá,Departamento de Compras,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.12165100,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1915567,709072474,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,8200053897,Boyacá,Chiquinquirá,Territorial,Descentralizada,CO1.REQ.8389227,20250604-002,718527831,CO1.BDOS.8241425,MARTHA LUCÍA ORTÍZ ROJAS,"CONTRATAR LA PRESTACIÓN DE SERVICIOS DE PUBLICIDAD DE REDES SOCIALES PARA DIFUNDIR LOS SERVICIOS DE SALUD, POR MEDIO DE CAMPAÑAS, ENTREVISTAS, PUBLIRREPORTAJES, PROGRAMAS, DE LOS DIFERENTES BOLETINES INFORMATIVOS Y ACTIVIDADES DEL PLAN DE INTERVENCIONES COLECTIVAS (PIC) PARA LA E.S.E. HOSPITAL REGIONAL DE CHIQUINQUIRÁ AÑO 2025.",Presentación de oferta,2025-06-09T00:00:00.000,2025-06-09T00:00:00.000,,,,,2025-06-09T00:00:00.000,5500000,Contratación régimen especial,Regla aplicable,149,día(s),,,,Chiquinquirá,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.82101603,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8262656,718527831,Presentación de oferta
INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,900277991,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.3677645,001 DE 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),706472651,CO1.BDOS.3520784,001 DE 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"ADECUACIÓN Y MANTENIMIENTO DE LA PLANTA FÍSICA DE LA INSTITUCÍON EDUCATIVA LUIS MANUEL PARRA CARO SEDES, HATO, TOASAGUE, PARAMO COLORADOS, PARAMO GUINA, BATAN, ESTANCIA, JUPA, DATAL Y SATIVAVIEJO DEL I.E LUIS MANUEL PARRA CARODEPARTAMENTO DE BOYACÁ",Presentación de oferta,2022-11-30T00:00:00.000,2022-11-30T00:00:00.000,,,,,2022-11-30T00:00:00.000,45000000,Selección Abreviada de Menor Cuantía,Contratación de empresas industriales y comerciales del Estado,21,día(s),2022-12-02T00:00:00.000,2022-12-02T00:00:00.000,2022-12-02T00:00:00.000,Sativanorte,INSTITUCION EDUCATIVA LUIS MANUEL PARRA CARO,5,5,36,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1494407,715068722,Boyacá,Sativanorte,2022-12-15T00:00:00.000,45000000,YOLANDA TUNUBALA CAMPO,CARLOS ENRIQUE QUINTERO LIZARAZO,No Definido,V1.72101500,Cerrado,Obra,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3591137,706472651,Adjudicado
DEPARTAMENTO DE ANTIOQUIA//,890900286,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.1376017,10947,700256027,CO1.BDOS.1334925,CONVENIO TARAZÁ 10947,"Integrar esfuerzos para la ejecución del Programa de Alimentación Escolar P.A.E, a través del cual se brinda un complemento alimentario a los niños, niñas y adolescentes de la matricula oficial del Municipio de TARAZA Antioquia Integrar esfuerzos para la ejecución del Programa de Alimentación Escolar P.A.E, a través del cual se brinda un complemento alimentario a los niños, niñas y adolescentes de la matricula oficial del Municipio de TARAZÁ Antioquia",Presentación de oferta,2020-07-11T00:00:00.000,2020-07-11T00:00:00.000,,,,,2020-07-11T00:00:00.000,451038962,Contratación directa,Contratos o convenios Interadministrativos (valor cero),40,día(s),,,,Medellín,GERENCIA DE SEGURIDAD ALIMENTARIA Y NUTRICIONAL DE ANTIOQUIA - MANÁ,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85151601,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1331608,700256027,Presentación de oferta
RNEC,899999040,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2059617,58 de 2021,704868611,CO1.BDOS.1995242,Arrendamiento de bien inmueble para funcionamiento de la Registraduria Municipal de Tuquerres,"El ARRENDADOR se compromete a dar en arrendamiento a la ARRENDATARIA, el inmueble ubicado en CALLE 24 A No. 14-08 LA AVENIDA destinado para el funcionamiento de las oficinas de la Registraduría Municipal de Tuquerres en el departamento de NARIÑO",Fase de ofertas,2021-05-28T00:00:00.000,2021-05-28T00:00:00.000,,,,,2021-05-28T00:00:00.000,20456744,Contratación directa,Arrendamiento de inmuebles,14,Mes(es),,,,Pasto,DELEGACIÓN DEPARTAMENTAL DE NARIÑO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80131500,Abierto,Arrendamiento de inmuebles,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2003473,704868611,Fase de ofertas
GOBERNACIÓN DEL CAUCA,891580016,Cauca,Popayán,Territorial,Descentralizada,CO1.REQ.4290762,DC-SSC-CDCO-372-2023,700859218,CO1.BDOS.4192777,AUNAR ESFUERZOS; TÉCNICOS; ADMINISTRATIVOS Y ECONÓMICOS PARA EL FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE SALUD DE LA ESE OCCIDENTE; MEDIANTE LA REALIZACIÓN DE ESTUDIOS Y DISEÑOS REPOSICIÓN DE,"AUNAR ESFUERZOS, TÉCNICOS, ADMINISTRATIVOS Y ECONÓMICOS PARA EL FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE SALUD DE LA ESE OCCIDENTE, MEDIANTE LA REALIZACIÓN DE ESTUDIOS Y DISEÑOS DE LA REPOSICIÓN DE LA INFRAESTRUCTURA FÍSICA DE LA UNIDAD NIVEL 1 LÓPEZ DE MICAY, PUNTO DE ATENCIÓN DE LA ESE OCCIDENTE EN EL MARCO DE PROYECTO FORTALECIMIENTO DE LA PRESTACIÓN DEL SERVICIO DE SALUD EN EL DEPARTAMENTO DEL CAUCA  CON CODIGO BPIN No. 2020003190167.",Presentación de oferta,2023-03-24T00:00:00.000,2023-03-24T00:00:00.000,,,,,2023-03-24T00:00:00.000,231171542,Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),0,día(s),2023-03-29T00:00:00.000,,2023-03-24T00:00:00.000,Popayán,SECRETARIA DE SALUD.,1,1,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81101513,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4217796,700859218,Presentación de oferta
RNEC,899999040,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.7021258,MC-RNEC-002-2024,704868611,CO1.BDOS.6890548,SERVICIO LOGISTICO,"Adquisición de servicios con el fin de desarrollar tres actividades, dirigidas al desarrollo personal y familiar como son:
Día de la Familia, día de la Registraduría y taller motivacional.",Presentación de oferta,2024-10-16T00:00:00.000,2024-10-16T00:00:00.000,,,,,2024-10-16T00:00:00.000,4999500,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,75,día(s),2024-10-24T00:00:00.000,2024-10-24T00:00:00.000,2024-10-24T00:00:00.000,Bogotá,REGISTRADURIA NACIONAL DEL ESTADO CIVIL - CENTRALES,0,0,15,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.2070482,717476022,Norte de Santander,Cúcuta,2024-10-30T00:00:00.000,4460000,JOSE JULIAN RUSINQUE PAEZ,INVERSIONES FAMINI S.A.S,901491321,V1.80111508,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6902126,704868611,Adjudicado
